"ticker_symbol",date,open,close
CSCO,"2015-08-19","28.1","27.8"
CSCO,"2015-08-18","28.71","28.25"
CSCO,"2015-08-17","28.65","28.825"
CSCO,"2015-08-14","28.78","29.03"
CSCO,"2015-08-13","28.78","28.7"
CSCO,"2015-08-12","27.8","27.9"
CSCO,"2015-08-11","28.24","28.03"
CSCO,"2015-08-10","28.48","28.59"
CSCO,"2015-08-07","28.17","28.15"
CSCO,"2015-08-06","28.37","28.21"
CSCO,"2015-08-05","28.11","28.27"
CSCO,"2015-08-04","28.22","28.03"
CSCO,"2015-08-03","28.41","28.36"
CSCO,"2015-07-31","28.39","28.42"
CSCO,"2015-07-30","28.22","28.3"
CSCO,"2015-07-29","28.2","28.4"
CSCO,"2015-07-28","28.34","28.21"
CSCO,"2015-07-27","28.31","28.22"
CSCO,"2015-07-24","28.45","28.4"
CSCO,"2015-07-23","27.7","28.01"
CSCO,"2015-07-22","27.83","27.53"
CSCO,"2015-07-21","27.96","27.84"
CSCO,"2015-07-20","28.13","28.03"
CSCO,"2015-07-17","28.27","28.18"
CSCO,"2015-07-16","28.24","28.32"
CSCO,"2015-07-15","27.86","28.11"
CSCO,"2015-07-14","27.87","28.03"
CSCO,"2015-07-10","27.27","27.28"
CSCO,"2015-07-09","27.38","26.91"
CSCO,"2015-07-08","27.08","26.99"
CSCO,"2015-07-07","27.22","27.36"
CSCO,"2015-07-06","27.0","27.22"
CSCO,"2015-07-02","27.37","27.33"
CSCO,"2015-07-01","27.42","27.35"
CSCO,"2015-06-30","27.83","27.46"
CSCO,"2015-06-29","27.99","27.54"
CSCO,"2015-06-26","28.49","28.3"
CSCO,"2015-06-25","28.56","28.4"
CSCO,"2015-06-24","28.79","28.53"
CSCO,"2015-06-23","29.0","28.785"
CSCO,"2015-06-22","29.1","28.94"
CSCO,"2015-06-19","29.24","29.03"
CSCO,"2015-06-18","28.85","29.21"
CSCO,"2015-06-17","28.84","28.93"
CSCO,"2015-06-16","28.35","28.71"
CSCO,"2015-06-15","28.23","28.48"
CSCO,"2015-06-12","28.66","28.54"
CSCO,"2015-06-11","28.75","28.86"
CSCO,"2015-06-10","28.47","28.66"
CSCO,"2015-06-09","28.27","28.24"
CSCO,"2015-06-08","28.67","28.275"
CSCO,"2015-06-05","28.55","28.58"
CSCO,"2015-06-04","28.9","28.61"
CSCO,"2015-06-03","29.21","29.09"
CSCO,"2015-06-02","29.09","29.08"
CSCO,"2015-06-01","29.6","29.18"
CSCO,"2015-05-29","29.32","29.33"
CSCO,"2015-05-28","29.34","29.35"
CSCO,"2015-05-27","29.06","29.31"
CSCO,"2015-05-26","29.19","28.95"
CSCO,"2015-05-22","29.39","29.26"
CSCO,"2015-05-21","29.61","29.43"
CSCO,"2015-05-20","29.8","29.62"
CSCO,"2015-05-19","29.87","29.735"
CSCO,"2015-05-18","29.42","29.76"
CSCO,"2015-05-15","29.24","29.55"
CSCO,"2015-05-14","29.29","29.05"
CSCO,"2015-05-13","29.14","29.35"
CSCO,"2015-05-12","29.07","29.23"
CSCO,"2015-05-11","29.5","29.21"
CSCO,"2015-05-08","28.99","29.23"
CSCO,"2015-05-07","28.99","28.805"
CSCO,"2015-05-06","28.9","28.97"
CSCO,"2015-05-05","29.17","28.89"
CSCO,"2015-05-04","29.08","29.17"
CSCO,"2015-05-01","28.81","29.13"
CSCO,"2015-04-30","28.85","28.83"
CSCO,"2015-04-29","29.06","29.05"
CSCO,"2015-04-28","28.8","29.32"
CSCO,"2015-04-27","28.88","28.89"
CSCO,"2015-04-24","29.19","28.82"
CSCO,"2015-04-23","28.4","28.675"
CSCO,"2015-04-22","28.67","28.62"
CSCO,"2015-04-21","28.72","28.69"
CSCO,"2015-04-20","28.16","28.48"
CSCO,"2015-04-17","28.26","27.915"
CSCO,"2015-04-16","28.19","28.6"
CSCO,"2015-04-15","28.1","28.25"
CSCO,"2015-04-14","28.0","27.81"
CSCO,"2015-04-13","27.99","27.9999"
CSCO,"2015-04-10","27.58","28.04"
CSCO,"2015-04-09","27.59","27.63"
CSCO,"2015-04-08","27.37","27.55"
CSCO,"2015-04-07","27.2","27.39"
CSCO,"2015-04-06","26.96","27.22"
CSCO,"2015-04-02","27.22","27.13"
CSCO,"2015-04-01","27.31","27.25"
CSCO,"2015-03-31","27.34","27.525"
CSCO,"2015-03-30","27.22","27.65"
CSCO,"2015-03-27","27.07","27.13"
CSCO,"2015-03-26","27.19","27.09"
CSCO,"2015-03-25","27.92","27.46"
CSCO,"2015-03-24","28.29","28.0"
CSCO,"2015-03-23","28.44","28.405"
CSCO,"2015-03-20","28.45","28.433"
CSCO,"2015-03-19","28.1","28.26"
CSCO,"2015-03-18","27.88","28.15"
CSCO,"2015-03-17","28.19","28.15"
CSCO,"2015-03-16","28.1","28.3"
CSCO,"2015-03-13","28.02","27.94"
CSCO,"2015-03-12","28.05","28.24"
CSCO,"2015-03-11","28.68","28.26"
CSCO,"2015-03-10","29.15","28.66"
CSCO,"2015-03-09","28.9","29.36"
CSCO,"2015-03-06","29.11","28.925"
CSCO,"2015-03-05","29.47","29.3"
CSCO,"2015-03-04","29.35","29.33"
CSCO,"2015-03-03","30.1","29.54"
CSCO,"2015-03-02","29.36","30.19"
CSCO,"2015-02-27","29.89","29.51"
CSCO,"2015-02-26","29.52","29.91"
CSCO,"2015-02-25","29.44","29.49"
CSCO,"2015-02-24","29.56","29.63"
REGN,"2016-02-24","383.69","393.63"
REGN,"2016-02-23","392.0","386.83"
REGN,"2016-02-22","399.05","395.79"
REGN,"2016-02-19","386.45","394.98"
REGN,"2016-02-18","395.65","387.16"
REGN,"2016-02-17","393.73","397.26"
REGN,"2016-02-16","386.4","391.76"
REGN,"2016-02-12","371.36","379.01"
REGN,"2016-02-11","358.3","367.24"
REGN,"2016-02-10","370.02","367.48"
REGN,"2016-02-09","357.0","365.97"
REGN,"2016-02-08","380.7","390.53"
REGN,"2016-02-05","416.1","396.61"
REGN,"2016-02-04","417.17","412.59"
REGN,"2016-02-03","413.05","421.01"
REGN,"2016-02-01","417.19","418.27"
REGN,"2016-01-29","415.22","420.09"
REGN,"2016-01-28","436.0","415.11"
REGN,"2016-01-27","460.63","434.16"
REGN,"2016-01-26","474.4","463.56"
REGN,"2016-01-25","468.53","473.12"
REGN,"2016-01-22","469.43","482.99"
REGN,"2016-01-21","462.16","461.57"
REGN,"2016-01-20","438.53","461.95"
REGN,"2016-01-19","470.2","447.02"
REGN,"2016-01-15","464.59","462.67"
REGN,"2016-01-14","461.85","479.08"
REGN,"2016-01-13","474.85","459.57"
REGN,"2016-01-12","486.0","474.98"
REGN,"2016-01-11","495.05","480.82"
REGN,"2016-01-08","505.02","491.68"
REGN,"2016-01-07","510.5","501.96"
REGN,"2016-01-06","499.0","519.48"
REGN,"2016-01-05","519.38","508.98"
REGN,"2016-01-04","531.76","515.825"
REGN,"2015-12-31","542.62","542.87"
REGN,"2015-12-30","550.54","548.19"
REGN,"2015-12-29","542.28","550.21"
REGN,"2015-12-28","536.45","540.28"
REGN,"2015-12-24","535.56","537.63"
REGN,"2015-12-23","531.06","535.85"
REGN,"2015-12-22","535.59","528.34"
REGN,"2015-12-21","545.95","532.55"
REGN,"2015-12-18","548.34","544.23"
REGN,"2015-12-17","560.0","551.49"
REGN,"2015-12-16","559.09","559.67"
REGN,"2015-12-15","543.42","556.45"
REGN,"2015-12-14","537.14","539.94"
REGN,"2015-12-11","538.9","534.51"
REGN,"2015-12-10","547.24","548.17"
REGN,"2015-12-09","553.76","547.39"
REGN,"2015-12-08","542.87","556.33"
REGN,"2015-12-07","559.66","546.61"
REGN,"2015-12-04","538.09","558.66"
REGN,"2015-12-03","547.59","535.73"
REGN,"2015-12-02","545.01","546.88"
REGN,"2015-12-01","549.25","545.74"
REGN,"2015-11-30","563.99","544.5"
REGN,"2015-11-27","564.08","563.1"
REGN,"2015-11-25","567.96","561.69"
REGN,"2015-11-24","567.05","567.47"
REGN,"2015-11-23","575.99","570.85"
REGN,"2015-11-20","583.95","579.57"
REGN,"2015-11-19","587.0","581.35"
REGN,"2015-11-18","571.4","587.09"
REGN,"2015-11-17","559.44","570.91"
REGN,"2015-11-16","550.26","558.38"
REGN,"2015-11-13","551.19","548.9"
REGN,"2015-11-12","566.02","552.53"
REGN,"2015-11-11","567.5","566.41"
REGN,"2015-11-10","559.0","564.86"
REGN,"2015-11-09","560.83","558.52"
REGN,"2015-11-06","561.03","562.0"
REGN,"2015-11-05","564.94","564.16"
REGN,"2015-11-04","578.01","564.0"
REGN,"2015-11-03","581.0","578.0"
REGN,"2015-11-02","561.85","579.0"
REGN,"2015-10-30","562.33","557.39"
REGN,"2015-10-29","568.56","560.02"
REGN,"2015-10-28","561.65","571.14"
REGN,"2015-10-27","545.16","567.79"
REGN,"2015-10-26","537.7","545.87"
REGN,"2015-10-23","530.19","536.7"
REGN,"2015-10-22","518.12","525.11"
REGN,"2015-10-21","521.25","518.53"
REGN,"2015-10-20","522.15","514.67"
REGN,"2015-10-19","515.85","523.56"
REGN,"2015-10-16","521.79","514.59"
REGN,"2015-10-15","509.66","519.35"
REGN,"2015-10-14","509.91","509.28"
REGN,"2015-10-13","518.01","508.04"
REGN,"2015-10-12","521.21","526.83"
REGN,"2015-10-09","494.02","503.92"
REGN,"2015-10-08","482.78","491.21"
REGN,"2015-10-07","463.39","485.76"
REGN,"2015-10-06","468.0","459.48"
REGN,"2015-10-05","484.1","473.14"
REGN,"2015-10-02","458.05","479.07"
REGN,"2015-10-01","464.01","472.97"
REGN,"2015-09-30","460.58","465.14"
REGN,"2015-09-29","444.59","451.82"
REGN,"2015-09-28","491.01","453.98"
REGN,"2015-09-25","529.24","491.43"
REGN,"2015-09-24","532.01","522.0"
REGN,"2015-09-23","531.49","536.5"
REGN,"2015-09-22","521.3","530.18"
REGN,"2015-09-21","551.55","529.38"
REGN,"2015-09-18","547.99","550.36"
REGN,"2015-09-17","538.02","550.97"
REGN,"2015-09-16","541.0","540.99"
REGN,"2015-09-15","531.4","541.45"
REGN,"2015-09-14","533.47","531.4"
REGN,"2015-09-11","528.41","533.3"
REGN,"2015-09-10","525.66","531.22"
REGN,"2015-09-09","549.28","527.35"
REGN,"2015-09-08","514.88","542.76"
REGN,"2015-09-04","500.51","500.07"
REGN,"2015-09-03","523.45","508.51"
REGN,"2015-09-02","503.71","518.78"
REGN,"2015-09-01","500.86","496.42"
REGN,"2015-08-31","526.26","513.5"
REGN,"2015-08-28","530.39","536.7"
REGN,"2015-08-27","540.0","538.0"
REGN,"2015-08-26","513.22","535.47"
REGN,"2015-08-25","520.94","505.1"
REGN,"2015-08-24","498.0","507.4"
REGN,"2015-08-21","537.75","527.57"
REGN,"2015-08-20","561.33","546.65"
REGN,"2015-08-19","567.32","568.91"
REGN,"2015-08-18","578.95","569.67"
REGN,"2015-08-17","574.73","576.76"
REGN,"2015-08-14","572.9","576.3"
REGN,"2015-08-13","578.89","574.1"
REGN,"2015-08-12","561.85","579.25"
REGN,"2015-08-11","577.77","566.99"
REGN,"2015-08-10","584.67","581.0"
REGN,"2015-08-07","586.0","579.04"
REGN,"2015-08-06","593.66","582.47"
REGN,"2015-08-05","584.3","592.4"
REGN,"2015-08-04","586.0","580.94"
REGN,"2015-08-03","558.47","554.27"
REGN,"2015-07-31","551.29","553.66"
REGN,"2015-07-30","545.63","547.1"
REGN,"2015-07-29","555.23","546.27"
REGN,"2015-07-28","553.3","552.45"
REGN,"2015-07-27","538.74","540.03"
REGN,"2015-07-24","550.51","541.85"
REGN,"2015-07-23","558.19","556.27"
REGN,"2015-07-22","557.58","556.53"
REGN,"2015-07-21","560.0","560.0"
REGN,"2015-07-20","555.0","561.17"
REGN,"2015-07-17","552.62","551.98"
REGN,"2015-07-16","547.0","551.53"
REGN,"2015-07-15","546.96","543.38"
REGN,"2015-07-14","537.0","542.9"
REGN,"2015-07-10","514.5","526.01"
REGN,"2015-07-09","505.15","509.03"
REGN,"2015-07-08","515.54","509.3"
REGN,"2015-07-07","515.74","517.61"
REGN,"2015-07-06","505.46","512.24"
REGN,"2015-07-02","509.5","511.08"
REGN,"2015-07-01","515.23","506.41"
REGN,"2015-06-30","512.2","510.13"
REGN,"2015-06-29","514.59","504.97"
REGN,"2015-06-26","522.53","521.45"
REGN,"2015-06-25","517.97","519.24"
REGN,"2015-06-24","519.01","516.65"
REGN,"2015-06-23","522.16","521.05"
REGN,"2015-06-22","526.85","520.71"
REGN,"2015-06-19","531.64","522.28"
REGN,"2015-06-18","515.11","527.97"
REGN,"2015-06-17","501.76","512.89"
REGN,"2015-06-16","498.18","501.76"
REGN,"2015-06-15","490.11","499.06"
REGN,"2015-06-12","499.44","492.29"
REGN,"2015-06-11","513.29","501.1"
REGN,"2015-06-10","505.73","512.32"
REGN,"2015-06-09",,"526.09"
REGN,"2015-06-08","540.98","526.09"
REGN,"2015-06-05","519.4","539.4"
REGN,"2015-06-04","510.84","518.62"
REGN,"2015-06-03","509.64","514.22"
REGN,"2015-06-02","511.25","508.9"
REGN,"2015-06-01","517.08","513.81"
REGN,"2015-05-29","509.51","512.56"
REGN,"2015-05-28","512.11","512.12"
REGN,"2015-05-27","509.05","515.37"
REGN,"2015-05-26","511.8","506.63"
REGN,"2015-05-22","513.74","513.88"
REGN,"2015-05-21","513.09","516.0"
REGN,"2015-05-20","507.5","512.77"
REGN,"2015-05-19","495.51","504.15"
REGN,"2015-05-18","488.01","496.74"
REGN,"2015-05-15","495.0","489.01"
REGN,"2015-05-14","481.66","491.43"
REGN,"2015-05-13","479.67","477.46"
REGN,"2015-05-12","474.99","479.4"
REGN,"2015-05-11","484.26","477.56"
REGN,"2015-05-08","470.0","481.29"
REGN,"2015-05-07","480.01","468.62"
REGN,"2015-05-06","469.16","470.01"
REGN,"2015-05-05","472.16","465.5"
REGN,"2015-05-04","473.45","474.17"
REGN,"2015-05-01","463.02","471.16"
REGN,"2015-04-30","467.28","457.46"
REGN,"2015-04-29","463.87","469.7"
REGN,"2015-04-28","474.53","466.34"
REGN,"2015-04-27","483.61","473.48"
REGN,"2015-04-24","479.16","480.09"
REGN,"2015-04-23","478.0","480.03"
REGN,"2015-04-22","464.92","472.63"
REGN,"2015-04-21","454.75","463.22"
REGN,"2015-04-20","449.82","452.42"
REGN,"2015-04-17","451.58","447.52"
REGN,"2015-04-16","454.55","457.42"
REGN,"2015-04-15","457.0","453.89"
REGN,"2015-04-14","455.94","455.07"
REGN,"2015-04-13","460.94","456.98"
REGN,"2015-04-10","456.63","461.39"
REGN,"2015-04-09","452.33","455.04"
REGN,"2015-04-08","444.37","453.19"
REGN,"2015-04-07","440.19","441.65"
REGN,"2015-04-06","434.25","440.23"
REGN,"2015-04-02","443.18","438.27"
REGN,"2015-04-01","450.0","441.18"
REGN,"2015-03-31","456.23","451.48"
REGN,"2015-03-30","459.05","459.78"
REGN,"2015-03-27","449.48","454.5"
REGN,"2015-03-26","448.0","448.375"
REGN,"2015-03-25","474.48","453.99"
REGN,"2015-03-24","478.36","473.74"
REGN,"2015-03-23","480.83","478.32"
REGN,"2015-03-20","493.32","488.87"
REGN,"2015-03-19","475.09","486.02"
REGN,"2015-03-18","465.08","472.11"
REGN,"2015-03-17","450.02","467.8"
REGN,"2015-03-16","436.56","451.77"
REGN,"2015-03-13","425.0","429.38"
REGN,"2015-03-12","427.39","425.16"
REGN,"2015-03-11","425.78","424.55"
REGN,"2015-03-10","424.0","422.84"
REGN,"2015-03-09","424.44","426.87"
REGN,"2015-03-06","428.67","422.13"
REGN,"2015-03-05","414.93","428.95"
REGN,"2015-03-04","409.17","413.04"
REGN,"2015-03-03","418.58","412.505"
REGN,"2015-03-02","416.28","418.44"
REGN,"2015-02-27","421.04","413.84"
REGN,"2015-02-26","425.0","419.87"
REGN,"2015-02-25","420.16","423.04"
REGN,"2015-02-24","426.36","420.64"
SNDK,"2016-02-24","65.66","69.9"
SNDK,"2016-02-23","66.93","66.61"
SNDK,"2016-02-22","68.84","67.68"
SNDK,"2016-02-19","69.28","68.85"
SNDK,"2016-02-18","68.72","69.46"
SNDK,"2016-02-17","68.24","68.46"
SNDK,"2016-02-16","67.54","68.145"
SNDK,"2016-02-12","67.96","67.49"
SNDK,"2016-02-11","66.87","67.29"
SNDK,"2016-02-10","66.98","67.23"
SNDK,"2016-02-09","67.02","66.54"
SNDK,"2016-02-08","68.42","67.85"
SNDK,"2016-02-05","69.8","69.0"
SNDK,"2016-02-04","69.6","69.86"
SNDK,"2016-02-03","70.62","69.81"
SNDK,"2016-02-02","70.0","70.25"
SNDK,"2016-02-01","69.85","70.65"
SNDK,"2016-01-29","68.0","70.7"
SNDK,"2016-01-28","65.56","67.25"
SNDK,"2016-01-27","64.46","64.21"
SNDK,"2016-01-26","61.68","64.09"
SNDK,"2016-01-25","66.99","61.74"
SNDK,"2016-01-22","67.16","67.42"
SNDK,"2016-01-21","69.0","66.23"
SNDK,"2016-01-20","70.32","68.67"
SNDK,"2016-01-19","72.2","71.06"
SNDK,"2016-01-15","73.48","71.46"
SNDK,"2016-01-14","71.9","74.83"
SNDK,"2016-01-13","74.7","71.8"
SNDK,"2016-01-12","74.6","74.79"
SNDK,"2016-01-11","74.6","74.01"
SNDK,"2016-01-08","75.53","74.2"
SNDK,"2016-01-07","74.7","74.97"
SNDK,"2016-01-06","75.34","75.57"
SNDK,"2016-01-05","75.63","76.09"
SNDK,"2016-01-04","75.3","75.93"
SNDK,"2015-12-31","76.0","75.99"
SNDK,"2015-12-30","76.0","76.07"
SNDK,"2015-12-29","75.45","75.97"
SNDK,"2015-12-28","75.1","75.31"
SNDK,"2015-12-24","75.36","75.28"
SNDK,"2015-12-23","74.86","75.26"
SNDK,"2015-12-22","74.77","74.67"
SNDK,"2015-12-21","74.73","74.54"
SNDK,"2015-12-18","74.71","73.89"
SNDK,"2015-12-17","75.64","74.83"
SNDK,"2015-12-16","75.8","75.6"
SNDK,"2015-12-15","75.74","75.67"
SNDK,"2015-12-14","74.76","75.33"
SNDK,"2015-12-11","75.01","74.81"
SNDK,"2015-12-10","75.16","76.0"
SNDK,"2015-12-09","75.02","75.14"
SNDK,"2015-12-08","74.52","75.35"
SNDK,"2015-12-07","75.06","75.1"
SNDK,"2015-12-04","74.99","75.27"
SNDK,"2015-12-03","75.24","74.9"
SNDK,"2015-12-02","75.32","75.2"
SNDK,"2015-12-01","74.11","75.88"
SNDK,"2015-11-30","74.48","73.87"
SNDK,"2015-11-27","74.44","74.58"
SNDK,"2015-11-25","74.5","74.49"
SNDK,"2015-11-24","74.07","74.43"
SNDK,"2015-11-23","74.87","74.55"
SNDK,"2015-11-20","75.32","74.93"
SNDK,"2015-11-19","75.19","75.02"
SNDK,"2015-11-18","74.82","75.36"
SNDK,"2015-11-17","74.56","74.84"
SNDK,"2015-11-16","73.6","74.56"
SNDK,"2015-11-13","74.31","73.9"
SNDK,"2015-11-12","74.55","74.42"
SNDK,"2015-11-11","75.23","74.61"
SNDK,"2015-11-10","76.44","75.7"
SNDK,"2015-11-09","76.86","76.91"
SNDK,"2015-11-06","76.66","77.07"
SNDK,"2015-11-05","76.93","76.75"
SNDK,"2015-11-04","76.81","77.06"
SNDK,"2015-11-03","76.41","76.92"
SNDK,"2015-11-02","76.82","76.78"
SNDK,"2015-10-30","77.15","77.01"
SNDK,"2015-10-29","77.15","77.22"
SNDK,"2015-10-28","76.85","77.67"
SNDK,"2015-10-27","77.16","76.9"
SNDK,"2015-10-26","77.55","77.42"
SNDK,"2015-10-23","77.01","78.37"
SNDK,"2015-10-22","76.9","77.09"
SNDK,"2015-10-21","78.4","76.78"
SNDK,"2015-10-20","77.41","75.19"
SNDK,"2015-10-19","70.93","72.0"
SNDK,"2015-10-16","69.93","69.97"
SNDK,"2015-10-15","68.43","69.86"
SNDK,"2015-10-14","68.58","68.7"
SNDK,"2015-10-13","62.22","61.77"
SNDK,"2015-10-12","62.34","62.85"
SNDK,"2015-10-09","63.94","62.36"
SNDK,"2015-10-08","62.14","64.14"
SNDK,"2015-10-07","61.3","61.69"
SNDK,"2015-10-06","59.8","61.24"
SNDK,"2015-10-05","59.99","59.47"
SNDK,"2015-10-02","56.09","59.58"
SNDK,"2015-10-01","55.48","55.91"
SNDK,"2015-09-30","51.27","54.3"
SNDK,"2015-09-29","48.85","49.09"
SNDK,"2015-09-28","50.18","48.8"
SNDK,"2015-09-25","51.56","50.86"
SNDK,"2015-09-24","50.66","51.01"
SNDK,"2015-09-23","52.08","50.99"
SNDK,"2015-09-22","51.87","51.82"
SNDK,"2015-09-21","52.7","52.9"
SNDK,"2015-09-18","53.82","52.69"
SNDK,"2015-09-17","55.57","54.67"
SNDK,"2015-09-16","54.48","55.79"
SNDK,"2015-09-15","55.7","55.72"
SNDK,"2015-09-14","55.12","55.33"
SNDK,"2015-09-11","54.2","54.96"
SNDK,"2015-09-10","54.23","54.61"
SNDK,"2015-09-09","56.24","54.52"
SNDK,"2015-09-08","55.15","55.85"
SNDK,"2015-09-04","53.2","52.84"
SNDK,"2015-09-03","54.45","54.12"
SNDK,"2015-09-02","53.85","54.05"
SNDK,"2015-09-01","52.7","52.81"
SNDK,"2015-08-31","51.95","54.56"
SNDK,"2015-08-28","52.2","52.27"
SNDK,"2015-08-27","50.14","52.85"
SNDK,"2015-08-26","47.38","49.51"
SNDK,"2015-08-25","48.85","46.94"
SNDK,"2015-08-24","46.74","47.83"
SNDK,"2015-08-21","49.4","49.08"
SNDK,"2015-08-20","53.16","50.13"
SNDK,"2015-08-19","56.56","53.81"
SNDK,"2015-08-18","56.76","56.9"
SNDK,"2015-08-17","57.57","58.2"
SNDK,"2015-08-14","57.94","57.95"
SNDK,"2015-08-13","59.22","57.86"
SNDK,"2015-08-12","58.36","59.2"
SNDK,"2015-08-11","59.74","59.1"
SNDK,"2015-08-10","59.67","61.03"
SNDK,"2015-08-07","58.76","59.41"
SNDK,"2015-08-06","60.04","58.93"
SNDK,"2015-08-05","59.52","59.74"
SNDK,"2015-08-04","59.6","59.3"
SNDK,"2015-08-03","60.19","59.46"
SNDK,"2015-07-31","60.57","60.29"
SNDK,"2015-07-30","60.02","60.55"
SNDK,"2015-07-29","61.2","60.5"
SNDK,"2015-07-28","61.29","61.08"
SNDK,"2015-07-27","61.2","61.16"
SNDK,"2015-07-24","63.99","61.84"
SNDK,"2015-07-23","61.6","63.7"
SNDK,"2015-07-22","54.96","54.18"
SNDK,"2015-07-21","55.34","55.49"
SNDK,"2015-07-20","56.0","55.48"
SNDK,"2015-07-17","55.93","55.39"
SNDK,"2015-07-16","55.5","56.02"
SNDK,"2015-07-15","55.71","54.96"
SNDK,"2015-07-14","55.77","55.49"
SNDK,"2015-07-10","54.4","53.53"
SNDK,"2015-07-09","54.88","53.81"
SNDK,"2015-07-08","55.4","54.145"
SNDK,"2015-07-07","55.36","55.89"
SNDK,"2015-07-06","55.61","55.48"
SNDK,"2015-07-02","56.5","56.36"
SNDK,"2015-07-01","58.54","56.41"
SNDK,"2015-06-30","60.51","58.22"
SNDK,"2015-06-29","61.23","60.2"
SNDK,"2015-06-26","61.51","62.12"
SNDK,"2015-06-25","63.94","63.35"
SNDK,"2015-06-24","64.78","63.79"
SNDK,"2015-06-23","65.26","65.09"
SNDK,"2015-06-22","64.53","65.48"
SNDK,"2015-06-19","65.19","63.92"
SNDK,"2015-06-18","64.85","65.21"
SNDK,"2015-06-17","64.6","64.73"
SNDK,"2015-06-16","64.17","64.52"
SNDK,"2015-06-15","64.75","64.18"
SNDK,"2015-06-12","66.09","66.1"
SNDK,"2015-06-11","67.29","66.66"
SNDK,"2015-06-10","66.96","67.26"
SNDK,"2015-06-09","67.51","66.81"
SNDK,"2015-06-08","68.68","67.52"
SNDK,"2015-06-05","66.93","68.67"
SNDK,"2015-06-04","67.07","67.1"
SNDK,"2015-06-03","67.4","67.51"
SNDK,"2015-06-02","67.78","67.07"
SNDK,"2015-06-01","68.96","68.23"
SNDK,"2015-05-29","69.92","68.38"
SNDK,"2015-05-28","68.65","69.585"
SNDK,"2015-05-27","66.6","69.01"
SNDK,"2015-05-26","67.3","66.39"
SNDK,"2015-05-22","66.88","67.08"
SNDK,"2015-05-21","67.15","67.02"
SNDK,"2015-05-20","67.24","67.08"
SNDK,"2015-05-19","67.53","67.33"
SNDK,"2015-05-18","66.9","67.5"
SNDK,"2015-05-15","67.17","67.19"
SNDK,"2015-05-14","67.73","67.0"
SNDK,"2015-05-13","66.84","67.2"
SNDK,"2015-05-12","67.34","66.67"
SNDK,"2015-05-11","67.71","67.77"
SNDK,"2015-05-08","67.23","67.725"
SNDK,"2015-05-07","66.34","66.59"
SNDK,"2015-05-06","67.07","66.64"
SNDK,"2015-05-05","67.39","66.97"
SNDK,"2015-05-04","68.33","67.51"
SNDK,"2015-05-01","67.48","68.47"
SNDK,"2015-04-30","67.3","66.94"
SNDK,"2015-04-29","68.11","67.84"
SNDK,"2015-04-28","67.67","68.69"
SNDK,"2015-04-27","68.14","67.67"
SNDK,"2015-04-24","68.98","67.92"
SNDK,"2015-04-23","68.06","68.76"
SNDK,"2015-04-22","68.21","68.48"
SNDK,"2015-04-21","66.87","67.92"
SNDK,"2015-04-20","67.23","66.865"
SNDK,"2015-04-17","67.17","67.005"
SNDK,"2015-04-16","65.86","67.97"
SNDK,"2015-04-15","70.67","71.12"
SNDK,"2015-04-14","70.55","70.325"
SNDK,"2015-04-13","70.5","70.47"
SNDK,"2015-04-10","70.3","70.68"
SNDK,"2015-04-09","69.02","70.41"
SNDK,"2015-04-08","67.6","68.89"
SNDK,"2015-04-07","67.67","67.7"
SNDK,"2015-04-06","65.73","67.25"
SNDK,"2015-04-02","65.16","64.57"
SNDK,"2015-04-01","63.55","65.135"
SNDK,"2015-03-31","64.36","63.62"
SNDK,"2015-03-30","65.1","64.98"
SNDK,"2015-03-27","65.85","64.59"
SNDK,"2015-03-26","69.5","66.2"
SNDK,"2015-03-25","84.71","81.175"
SNDK,"2015-03-24","85.28","84.75"
SNDK,"2015-03-23","87.11","85.54"
SNDK,"2015-03-20","85.36","87.07"
SNDK,"2015-03-19","82.78","84.72"
SNDK,"2015-03-18","82.6","82.9"
SNDK,"2015-03-17","82.95","82.94"
SNDK,"2015-03-16","84.05","83.76"
SNDK,"2015-03-13","83.7","83.82"
SNDK,"2015-03-12","81.7","83.75"
SNDK,"2015-03-11","82.62","82.73"
SNDK,"2015-03-10","81.77","80.165"
SNDK,"2015-03-09","80.68","82.09"
SNDK,"2015-03-06","82.21","80.655"
SNDK,"2015-03-05","83.0","82.515"
SNDK,"2015-03-04","78.84","82.68"
SNDK,"2015-03-03","80.25","79.09"
SNDK,"2015-03-02","80.45","80.25"
SNDK,"2015-02-27","79.01","79.93"
SNDK,"2015-02-26","79.04","78.05"
SNDK,"2015-02-25","79.83","79.04"
SNDK,"2015-02-24","81.12","79.97"
ATVI,"2016-02-24","30.44","31.71"
ATVI,"2016-02-23","31.35","30.73"
ATVI,"2016-02-22","30.51","31.52"
ATVI,"2016-02-19","28.85","30.19"
ATVI,"2016-02-18","29.88","28.88"
ATVI,"2016-02-17","29.76","29.44"
ATVI,"2016-02-16","28.56","29.42"
ATVI,"2016-02-12","28.66","28.12"
ATVI,"2016-02-11","29.6","30.52"
ATVI,"2016-02-10","29.06","30.15"
ATVI,"2016-02-09","28.41","28.81"
ATVI,"2016-02-08","29.69","28.72"
ATVI,"2016-02-05","31.77","30.53"
ATVI,"2016-02-04","33.14","31.94"
ATVI,"2016-02-03","33.81","33.12"
ATVI,"2016-02-02","34.24","33.42"
ATVI,"2016-02-01","34.6","34.67"
ATVI,"2016-01-29","33.63","34.82"
ATVI,"2016-01-28","34.53","33.79"
ATVI,"2016-01-27","35.25","34.07"
ATVI,"2016-01-26","34.85","35.3"
