"_time",referer,"uri_path",bytes
"2016-02-15T15:12:15.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&categoryId=STRATEGY&productId=DC-SG-G02","/cart.do",3484
"2016-02-15T15:12:14.000-0800","http://www.buttercupgames.com/category.screen?categoryId=NULL","/cart.do",2448
"2016-02-15T15:12:14.000-0800","http://www.buttercupgames.com/product.screen?productId=DC-SG-G02","/cart.do",219
"2016-02-15T15:12:13.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-13","/cart.do",1856
"2016-02-15T15:12:10.000-0800","http://www.buttercupgames.com","/oldlink",3446
"2016-02-15T15:09:26.000-0800","http://www.buttercupgames.com/product.screen?productId=CU-PG-G06","/category.screen",1922
"2016-02-15T15:02:46.000-0800","http://www.buttercupgames.com/category.screen?categoryId=NULL","/oldlink",3999
"2016-02-15T15:00:15.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-11&productId=WC-SH-G04","/cart.do",3200
"2016-02-15T14:55:17.000-0800","http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-13","/oldlink",3960
"2016-02-15T14:51:19.000-0800","http://www.buttercupgames.com/category.screen?categoryId=TEE","/product.screen",839
"2016-02-15T14:51:16.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-16","/oldlink",1792
"2016-02-15T14:45:49.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-26","/oldlink",1249
"2016-02-15T14:44:16.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-7","/cart.do",3539
"2016-02-15T14:41:33.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/category.screen",1325
"2016-02-15T14:39:59.000-0800","http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-7","/cart.do",2701
"2016-02-15T14:38:05.000-0800","http://www.buttercupgames.com/category.screen?categoryId=NULL","show.do",369
"2016-02-15T14:35:29.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-26","/oldlink",1680
"2016-02-15T14:33:24.000-0800","http://www.buttercupgames.com/category.screen?categoryId=SIMULATION","/product.screen",1094
"2016-02-15T14:28:46.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES","/oldlink",3970
"2016-02-15T14:28:41.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-12","/category.screen",3498
"2016-02-15T14:27:36.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11","/cart/success.do",910
"2016-02-15T14:27:34.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-G07","/cart.do",1915
"2016-02-15T14:27:31.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=SC-MG-G10","/product.screen",3249
"2016-02-15T14:25:06.000-0800","http://www.buttercupgames.com","/product.screen",2600
"2016-02-15T14:21:50.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A02","/category.screen",3594
"2016-02-15T14:19:50.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A01","/oldlink",3282
"2016-02-15T14:14:32.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A02","/cart.do",1302
"2016-02-15T14:08:49.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-17&productId=WC-SH-A01","/category.screen",2212
"2016-02-15T14:07:00.000-0800","http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-18&productId=DC-SG-G02","/oldlink",3347
"2016-02-15T14:05:17.000-0800","http://www.buttercupgames.com/category.screen?categoryId=TEE","/product.screen",2423
"2016-02-15T14:00:49.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ARCADE","/product.screen",1884
"2016-02-15T13:54:30.000-0800","http://www.buttercupgames.com/category.screen?categoryId=NULL","/oldlink",1225
"2016-02-15T13:51:02.000-0800","http://www.buttercupgames.com/category.screen?categoryId=SPORTS","/product.screen",2227
"2016-02-15T13:51:01.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-26&categoryId=ARCADE&productId=BS-AG-G09","/cart.do",3017
"2016-02-15T13:51:00.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6","/cart/success.do",2116
"2016-02-15T13:50:59.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-16","/oldlink",1939
"2016-02-15T13:42:52.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-16","/cart/success.do",1556
"2016-02-15T13:42:49.000-0800","http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01","/cart.do",3131
"2016-02-15T13:41:33.000-0800","http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01","/rush/signals.zip",3268
"2016-02-15T13:41:32.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-G04","/product.screen",2896
"2016-02-15T13:41:29.000-0800","http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01","/product.screen",3146
"2016-02-15T13:39:56.000-0800","http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-7&productId=DB-SG-G01","/category.screen",1492
"2016-02-15T13:29:20.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-27","/cart/success.do",2338
"2016-02-15T13:21:19.000-0800","http://www.buttercupgames.com/category.screen?categoryId=NULL","/oldlink",1386
"2016-02-15T13:20:08.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A02","/oldlink",3374
"2016-02-15T13:11:51.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-26","/product.screen",3350
"2016-02-15T13:07:36.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-13","/category.screen",1133
"2016-02-15T13:00:36.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-T01","/oldlink",723
"2016-02-15T12:54:19.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-21&productId=WC-SH-G04","/oldlink",1762
"2016-02-15T12:50:13.000-0800","http://www.buttercupgames.com","/product.screen",1262
"2016-02-15T12:42:48.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-21","/cart/success.do",2629
"2016-02-15T12:42:45.000-0800","http://www.buttercupgames.com/category.screen?categoryId=TEE","/product.screen",1197
"2016-02-15T12:42:43.000-0800","http://www.buttercupgames.com","/product.screen",2508
"2016-02-15T12:39:15.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/category.screen",1624
"2016-02-15T12:39:15.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15","/cart/error.do",508
"2016-02-15T12:39:14.000-0800","http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05","/cart.do",1360
"2016-02-15T12:36:07.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-17","/category.screen",3270
"2016-02-15T12:33:45.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-17","/cart/success.do",1502
"2016-02-15T12:33:45.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&categoryId=ACCESSORIES&productId=WC-SH-A01","/cart.do",2011
"2016-02-15T12:33:37.000-0800","http://www.buttercupgames.com/product.screen?productId=DC-SG-G02","/category.screen",1488
"2016-02-15T12:30:33.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-15","/cart.do",539
"2016-02-15T12:30:29.000-0800","http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-27","/passwords.pdf",1226
"2016-02-15T12:26:23.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-15","/category.screen",3480
"2016-02-15T12:13:26.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11","/cart/success.do",1874
"2016-02-15T12:06:31.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15","/cart/success.do",2586
"2016-02-15T12:06:30.000-0800","http://www.buttercupgames.com/product.screen?productId=DB-SG-G01","/cart.do",944
"2016-02-15T12:06:29.000-0800","http://www.buttercupgames.com/product.screen?productId=FS-SG-G03","/cart.do",3689
"2016-02-15T12:03:47.000-0800","http://www.buttercupgames.com/product.screen?productId=DC-SG-G02","/cart.do",3176
"2016-02-15T12:03:44.000-0800","http://www.buttercupgames.com/product.screen?productId=SC-MG-G10","/cart.do",873
"2016-02-15T12:03:40.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-13","/category.screen",3706
"2016-02-15T11:56:40.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-6","/cart.do",3471
"2016-02-15T11:43:01.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-T01","/category.screen",731
"2016-02-15T11:42:55.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-15","/product.screen",3870
"2016-02-15T11:35:57.000-0800","http://www.buttercupgames.com/product.screen?productId=FI-AG-G08","/category.screen",2685
"2016-02-15T11:35:57.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11","/cart/error.do",3926
"2016-02-15T11:35:55.000-0800","http://www.buttercupgames.com/product.screen?productId=DB-SG-G01","/category.screen",1843
"2016-02-15T11:34:12.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&productId=DB-SG-G01","/oldlink",1200
"2016-02-15T11:34:04.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/product.screen",870
"2016-02-15T11:31:49.000-0800","http://www.buttercupgames.com/category.screen?categoryId=SPORTS","/cart.do",2840
"2016-02-15T11:18:58.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&categoryId=ACCESSORIES&productId=WC-SH-A02","/cart.do",690
"2016-02-15T11:17:13.000-0800","http://www.buttercupgames.com","/product.screen",2732
"2016-02-15T11:14:14.000-0800","http://www.buttercupgames.com/category.screen?categoryId=TEE","/category.screen",772
"2016-02-15T11:11:56.000-0800","http://www.buttercupgames.com/category.screen?categoryId=SPORTS","/oldlink",3513
"2016-02-15T11:10:28.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&categoryId=STRATEGY&productId=DC-SG-G02","/cart.do",3807
"2016-02-15T11:07:56.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES","/product.screen",3736
"2016-02-15T10:58:54.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13&productId=MB-AG-T01","/product.screen",3087
"2016-02-15T10:56:59.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18","/cart/success.do",1915
"2016-02-15T10:56:58.000-0800","http://www.buttercupgames.com/product.screen?productId=FI-AG-G08","/cart.do",3348
"2016-02-15T10:56:51.000-0800","http://www.buttercupgames.com/product.screen?productId=SC-MG-G10","/cart.do",311
"2016-02-15T10:52:04.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-16&productId=WC-SH-T02","/product.screen",2948
"2016-02-15T10:49:37.000-0800","http://www.buttercupgames.com","/oldlink",2722
"2016-02-15T10:45:29.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-17","/cart/success.do",851
"2016-02-15T10:33:29.000-0800","http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01","/cart.do",874
"2016-02-15T10:33:27.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-7","/product.screen",706
"2016-02-15T10:21:10.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-26&productId=WC-SH-A02","/product.screen",2346
"2016-02-15T10:19:52.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-6","/cart.do",816
"2016-02-15T10:17:35.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-T01","/cart.do",815
"2016-02-15T10:13:04.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-15","/cart.do",2901
"2016-02-15T10:12:59.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-14","/category.screen",1849
"2016-02-15T10:09:10.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-16","/oldlink",1754
"2016-02-15T10:09:01.000-0800","http://www.buttercupgames.com/category.screen?categoryId=SHOOTER","/cart.do",2959
"2016-02-15T10:05:46.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13&productId=CU-PG-G06","/category.screen",2549
"2016-02-15T10:05:42.000-0800","http://www.buttercupgames.com/category.screen?categoryId=TEE","/product.screen",2654
"2016-02-15T10:02:15.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-11&productId=WC-SH-T02","/category.screen",760
"2016-02-15T09:53:02.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES","/product.screen",2624
"2016-02-15T09:52:57.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-14","/product.screen",1821
"2016-02-15T09:52:54.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-T01","/category.screen",3059
"2016-02-15T09:48:27.000-0800","http://www.buttercupgames.com/category.screen?categoryId=NULL","/product.screen",1197
"2016-02-15T09:48:26.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-27","/cart/error.do",1141
"2016-02-15T09:42:01.000-0800","http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01","/product.screen",266
"2016-02-15T09:39:15.000-0800","http://www.buttercupgames.com","/cart.do",936
"2016-02-15T09:37:28.000-0800","http://www.buttercupgames.com/product.screen?productId=FI-AG-G08","/cart.do",1882
"2016-02-15T09:37:24.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ARCADE","/cart.do",1655
"2016-02-15T09:32:13.000-0800","http://www.buttercupgames.com/category.screen?categoryId=SHOOTER","/product.screen",1967
"2016-02-15T09:26:05.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-T01","/oldlink",3314
"2016-02-15T09:26:01.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-14","/cart/success.do",1568
"2016-02-15T09:17:52.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-14&productId=WC-SH-T02","/oldlink",1850
"2016-02-15T09:17:51.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-16","/cart.do",3389
"2016-02-15T09:17:51.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-19","/cart/error.do",444
"2016-02-15T09:17:47.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&categoryId=STRATEGY&productId=FS-SG-G03","/cart.do",1163
"2016-02-15T09:09:10.000-0800","http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01","/oldlink",3003
"2016-02-15T09:05:50.000-0800","http://www.buttercupgames.com/product.screen?productId=DC-SG-G02","/cart.do",658
"2016-02-15T09:03:51.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-11","/cart.do",2902
"2016-02-15T09:02:13.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-7","/category.screen",2689
"2016-02-15T08:56:38.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A02","/category.screen",1694
"2016-02-15T08:56:34.000-0800","http://www.buttercupgames.com","/cart.do",3759
"2016-02-15T08:52:58.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ARCADE","/oldlink",1777
"2016-02-15T08:50:45.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/oldlink",3096
"2016-02-15T08:47:59.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&categoryId=ACCESSORIES&productId=WC-SH-A02","/cart.do",626
"2016-02-15T08:42:33.000-0800","http://www.buttercupgames.com/product.screen?productId=FI-AG-G08","/cart.do",299
"2016-02-15T08:34:39.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-19","/product.screen",1808
"2016-02-15T08:32:20.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-27","/productscreen.html",1587
"2016-02-15T08:22:21.000-0800","http://www.buttercupgames.com/product.screen?productId=DC-SG-G02","/cart.do",2605
"2016-02-15T08:20:42.000-0800","http://www.buttercupgames.com/product.screen?productId=DB-SG-G01","/cart.do",3906
"2016-02-15T08:18:53.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A01","/cart.do",889
"2016-02-15T08:15:34.000-0800","http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-17&productId=WC-SH-T02","/category.screen",2311
"2016-02-15T08:12:09.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-14&productId=MB-AG-G07","/category.screen",2180
"2016-02-15T08:12:04.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-12","/cart/success.do",2032
"2016-02-15T08:08:57.000-0800","http://www.buttercupgames.com/product.screen?productId=FI-AG-G08","/cart.do",3079
"2016-02-15T08:05:31.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-11&productId=MB-AG-G07","/product.screen",3937
"2016-02-15T08:02:42.000-0800","http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01","/product.screen",344
"2016-02-15T08:01:03.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&productId=WC-SH-G04","/category.screen",3708
"2016-02-15T07:59:49.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-16","/cart/success.do",1458
"2016-02-15T07:59:46.000-0800","http://www.buttercupgames.com/category.screen?categoryId=NULL","/oldlink",745
"2016-02-15T07:59:45.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-T01","/product.screen",2888
"2016-02-15T07:59:44.000-0800","http://www.buttercupgames.com/category.screen?categoryId=NULL","/cart.do",1129
"2016-02-15T07:55:27.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-17","/product.screen",3881
"2016-02-15T07:55:25.000-0800","http://www.buttercupgames.com/product.screen?productId=CU-PG-G06","/oldlink",884
"2016-02-15T07:55:23.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES","/oldlink",743
"2016-02-15T07:52:11.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-14&categoryId=ACCESSORIES&productId=WC-SH-A02","/cart.do",3278
"2016-02-15T07:52:07.000-0800","http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-18&productId=BS-AG-G09","/category.screen",2626
"2016-02-15T07:49:30.000-0800","http://www.buttercupgames.com","/category.screen",1356
"2016-02-15T07:47:00.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ARCADE","/product.screen",419
"2016-02-15T07:40:35.000-0800","http://www.buttercupgames.com/category.screen?categoryId=SHOOTER","/category.screen",1905
"2016-02-15T07:34:59.000-0800","http://www.buttercupgames.com","/product.screen",3400
"2016-02-15T07:22:00.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-6&productId=DC-SG-G02","/oldlink",2126
"2016-02-15T07:21:57.000-0800","http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-26&productId=WC-SH-A01","/cart.do",1160
"2016-02-15T07:20:30.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-21","/oldlink",2633
"2016-02-15T07:17:01.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/cart.do",953
"2016-02-15T07:15:01.000-0800","http://www.buttercupgames.com/product.screen?productId=SC-MG-G10","/category.screen",2847
"2016-02-15T07:13:02.000-0800","http://www.buttercupgames.com","/product.screen",3966
"2016-02-15T07:11:04.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18","/cart/success.do",3540
"2016-02-15T07:08:21.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/product.screen",555
"2016-02-15T06:53:40.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&productId=WC-SH-A01","/category.screen",1495
"2016-02-15T06:47:52.000-0800","http://www.buttercupgames.com/product.screen?productId=DC-SG-G02","/category.screen",2378
"2016-02-15T06:47:49.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&categoryId=TEE&productId=WC-SH-T02","/cart.do",403
"2016-02-15T06:42:55.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15","/cart/success.do",1066
"2016-02-15T06:42:51.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ARCADE","/oldlink",3976
"2016-02-15T06:40:29.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&categoryId=STRATEGY&productId=DB-SG-G01","/cart.do",2616
"2016-02-15T06:37:18.000-0800","http://www.buttercupgames.com/product.screen?productId=DB-SG-G01","/oldlink",1081
"2016-02-15T06:37:16.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-19&productId=WC-SH-T02","/category.screen",762
"2016-02-15T06:32:37.000-0800","http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-13&productId=FI-AG-G08","/cart.do",477
"2016-02-15T06:30:05.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-G07","/category.screen",397
"2016-02-15T06:25:54.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-17","/product.screen",3972
"2016-02-15T06:25:52.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13&productId=MB-AG-T01","/oldlink",2562
"2016-02-15T06:25:51.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-17","/cart.do",3115
"2016-02-15T06:22:38.000-0800","http://www.buttercupgames.com","/category.screen",3591
"2016-02-15T06:20:33.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES","/oldlink",3978
"2016-02-15T06:19:26.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/product.screen",3849
"2016-02-15T06:17:11.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-11&productId=CU-PG-G06","/cart.do",1929
"2016-02-15T06:13:24.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11","/cart/error.do",3672
"2016-02-15T06:13:23.000-0800","http://www.buttercupgames.com/category.screen?categoryId=TEE","/product.screen",2666
"2016-02-15T06:12:10.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-13","/category.screen",1530
"2016-02-15T06:12:04.000-0800","http://www.buttercupgames.com/category.screen?categoryId=TEE","/product.screen",3147
"2016-02-15T06:12:04.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15","/cart/success.do",3271
"2016-02-15T06:12:01.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/product.screen",727
"2016-02-15T06:12:00.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-14","/oldlink",852
"2016-02-15T06:11:58.000-0800","http://www.buttercupgames.com","/cart.do",2510
"2016-02-15T06:10:52.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-7","/product.screen",3476
"2016-02-15T06:07:53.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-12","/cart/success.do",2707
"2016-02-15T06:01:55.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-6&categoryId=SHOOTER&productId=WC-SH-G04","/cart.do",1424
"2016-02-15T06:01:53.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-19&productId=DB-SG-G01","/category.screen",1153
"2016-02-15T06:00:24.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES","/product.screen",3399
"2016-02-15T05:57:30.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/product.screen",2875
"2016-02-15T05:56:03.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&categoryId=TEE&productId=MB-AG-T01","/cart.do",1386
"2016-02-15T05:43:53.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-14","/product.screen",3735
"2016-02-15T05:41:18.000-0800","http://www.buttercupgames.com/category.screen?categoryId=STRATEGY","/product.screen",502
"2016-02-15T05:41:15.000-0800","http://www.buttercupgames.com/product.screen?productId=DB-SG-G01","/oldlink",538
"2016-02-15T05:41:12.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-T01","/cart.do",499
"2016-02-15T05:41:12.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES","/product.screen",3864
"2016-02-15T05:41:11.000-0800","http://www.buttercupgames.com","/oldlink",2355
"2016-02-15T05:37:13.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13&productId=WC-SH-G04","/oldlink",3475
"2016-02-15T05:33:31.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-G07","/oldlink",2812
"2016-02-15T05:29:16.000-0800","http://www.buttercupgames.com","/category.screen",1656
"2016-02-15T05:17:45.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-6&productId=SC-MG-G10","/oldlink",367
"2016-02-15T05:17:45.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A01","/cart.do",1173
"2016-02-15T05:17:44.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES","/product.screen",3231
"2016-02-15T05:04:51.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-18","/oldlink",3809
"2016-02-15T05:01:55.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A01","/cart.do",1146
"2016-02-15T05:01:51.000-0800","http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01","/oldlink",1273
"2016-02-15T04:52:28.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-16","/product.screen",1873
"2016-02-15T04:49:56.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-T02","/cart.do",2817
"2016-02-15T04:45:13.000-0800","http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-14","/oldlink",753
"2016-02-15T04:39:05.000-0800","http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&categoryId=ARCADE&productId=MB-AG-G07","/cart.do",899
"2016-02-15T04:33:30.000-0800","http://www.buttercupgames.com/product.screen?productId=MB-AG-G07","/cart.do",2464
"2016-02-15T04:33:29.000-0800","http://www.buttercupgames.com/product.screen?productId=FI-AG-G08","/cart.do",745
"2016-02-15T04:33:29.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ARCADE","/product.screen",1713
"2016-02-15T04:29:31.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-17","/category.screen",3287
"2016-02-15T04:21:57.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-16","/oldlink",1655
"2016-02-15T04:16:50.000-0800","http://www.buttercupgames.com/category.screen?categoryId=SIMULATION","/category.screen",311
"2016-02-15T04:15:41.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES","/cart.do",220
"2016-02-15T04:15:37.000-0800","http://www.buttercupgames.com/oldlink?itemId=EST-27","/category.screen",1281
"2016-02-15T04:09:48.000-0800","http://www.buttercupgames.com/product.screen?productId=FI-AG-G08","/category.screen",2188
"2016-02-15T04:07:31.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-11&productId=DB-SG-G01","/product.screen",370
"2016-02-15T04:05:49.000-0800","http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-27","/category.screen",1866
"2016-02-15T04:05:45.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-6&productId=CU-PG-G06","/cart.do",3523
"2016-02-15T04:04:10.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A02","/category.screen",2541
"2016-02-15T04:04:08.000-0800","http://www.buttercupgames.com/category.screen?categoryId=ARCADE","/product.screen",448
"2016-02-15T04:04:06.000-0800","http://www.buttercupgames.com/cart.do?action=view&itemId=EST-17","/hidden/anna_nicole.html",3478
"2016-02-15T03:53:44.000-0800","http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01","/product.screen",1451
"2016-02-15T03:52:42.000-0800","http://www.buttercupgames.com/product.screen?productId=WC-SH-A02","/product.screen",3204
"2016-02-15T03:52:42.000-0800","http://www.buttercupgames.com/product.screen?productId=SC-MG-G10","/cart.do",1094
